agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect2m_rbd|nalu_mate2m_rbd|nalu_nat2m_rbd|prom_lect2m_rbd|prom_mate2m_rbd|prom_nat2m_rbd|dif_lect2m_rbd|dif_mate2m_rbd|dif_nat2m_rbd|difgru_lect2m_rbd|difgru_mate2m_rbd|difgru_nat2m_rbd|sigdif_lect2m_rbd|sigdif_mate2m_rbd|sigdif_nat2m_rbd|siggru_lect2m_rbd|siggru_mate2m_rbd|siggru_nat2m_rbd|marca_lect2m_rbd|marca_mate2m_rbd|marca_nat2m_rbd|marcadif_lect2m_rbd|marcadif_mate2m_rbd|marcadif_nat2m_rbd|palu_eda_ins_lect2m_rbd|palu_eda_ele_lect2m_rbd|palu_eda_ade_lect2m_rbd|palu_eda_ins_mate2m_rbd|palu_eda_ele_mate2m_rbd|palu_eda_ade_mate2m_rbd|noaplica|fecha_bbdd|codigo_bbdd
2018|2m|24491|0|COLEGIO INTERNATIONAL COUNTRY SCHOOL|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|4|3|5|2|19|21|21|242|246|232|-14|-48|-63|-37|-84|-58|0|-1|-1|-1|-1|-1|||||||47.4|47.4|5.3|52.4|38.1|9.5|0|20190628|final20190628v1
2018|2m|24494|5|COLEGIO CRECES|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|17|18|20|234|230|232|13|4|33|-45|-100|-58|0|0|1|-1|-1|-1|||||||64.7|17.6|17.6|61.1|27.8|11.1|0|20190628|final20190628v1
2018|2m|24496|1|COLEGIO COMERCIAL DE PENAFLOR|13|Región Metropolitana de Sant|136|TALAGANTE|13605|Peñaflor|3|2|1|1|51|50|51|237|225|215|29|16|15|9|-3|-4|1|1|1|1|0|0|||||||64.7|29.4|5.9|76|22|2|0|20190628|final20190628v1
2018|2m|24498|8|COLEGIO SAN JOAQUIN|13|Región Metropolitana de Sant|131|SANTIAGO|13128|Renca|3|2|2|1|35|36|37|299|374|286|2|21|16|56|124|53|0|1|1|1|1|1|||||||11.4|31.4|57.1|0|13.9|86.1|0|20190628|final20190628v1
2018|2m|24506|2|COLEGIO LAUDARE|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|1|1|1||||0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|||||||0|20190628|final20190628v1
2018|2m|24599|2|COLEGIO LONDON ANEXO|13|Región Metropolitana de Sant|131|SANTIAGO|13110|La Florid|3|2|2|1|127|132|136|221|228|213|-23|1|7|-22|-22|-20|-1|0|0|-1|-1|-1|||||||74.8|17.3|7.9|67.4|31.1|1.5|0|20190628|final20190628v1
2018|2m|24623|9|ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO|13|Región Metropolitana de Sant|131|SANTIAGO|13128|Renca|3|2|2|1|80|77|82|282|314|277|14|20|18|39|64|44|1|1|1|1|1|1|||||||18.8|38.8|42.5|13|40.3|46.8|0|20190628|final20190628v1
2018|2m|24624|7|COLEGIO TABOR Y NAZARETH|13|Región Metropolitana de Sant|131|SANTIAGO|13115|Lo Barnec|4|3|5|1|111|119|120|292|358|299|-18|-5|-25|13|28|9|-1|0|-1|1|1|1|||||||14.4|29.7|55.9|2.5|17.6|79.8|0|20190628|final20190628v1
2018|2m|24625|5|COLEGIO SAN CRISTOBAL COLLEGE|13|Región Metropolitana de Sant|131|SANTIAGO|13130|San Migue|4|3|4|1|31|33|34|255|297|260|16|13|-2|-14|-6|-10|1|0|0|-1|0|-1|||||||38.7|32.3|29|21.2|36.4|42.4|0|20190628|final20190628v1
2018|2m|24626|3|COMPLEJO EDUCACIONAL ALBERTO WIDMER|13|Región Metropolitana de Sant|131|SANTIAGO|13119|Maipú|3|2|3|1|224|236|240|249|267|246|-1|-4|12|-10|-14|-9|0|0|1|-1|-1|-1|||||||54.9|23.7|21.4|43.2|38.6|18.2|0|20190628|final20190628v1
2018|2m|24627|1|COLEGIO ETIEVAN|13|Región Metropolitana de Sant|131|SANTIAGO|13113|La Reina|4|3|5|1|17|20|20|237|315|252|0|52|0|-42|-15|-38|0|1|0|-1|-1|-1||||3||1|64.7|29.4|5.9|25|20|55|0|20190628|final20190628v1
2018|2m|24638|7|LICEO MIGUEL DE CERVANTES Y SAAVEDRA|13|Región Metropolitana de Sant|131|SANTIAGO|13101|Santiago|2|1|3|1|69|79|88|237|232|230|19|24|15|-22|-49|-25|1|1|1|-1|-1|-1|||||||59.4|27.5|13|73.4|21.5|5.1|0|20190628|final20190628v1
2018|2m|24648|4|COLEGIO LOS NOGALES|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|4|1|79|78|81|292|325|294|3|0|1|23|22|24|0|0|0|1|1|1|||||||12.7|39.2|48.1|9|37.2|53.8|0|20190628|final20190628v1
2018|2m|24652|2|ESCUELA AGROECOLOGICA DE PIRQUE|13|Región Metropolitana de Sant|132|CORDILLERA|13202|Pirque|3|2|2|2|93|87|97|238|231|227|-3|1|8|-5|-19|-6|0|0|0|0|-1|-1|||||||59.1|32.3|8.6|72.4|24.1|3.4|0|20190628|final20190628v1
2018|2m|24666|2|JOHN DEWEY COLLEGE|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|29|30|31|243|283|255|7|-6|-49|-36|-47|-35|0|0|-1|-1|-1|-1|||||||58.6|17.2|24.1|26.7|43.3|30|0|20190628|final20190628v1
2018|2m|24670|0|COLEGIO INTERNACIONAL  ALBA|13|Región Metropolitana de Sant|131|SANTIAGO|13119|Maipú|4|3|5|1|32|32|32|311|350|325|-15|0|-15|32|20|35|0|0|-1|1|1|1|||||||3.1|18.8|78.1|3.1|12.5|84.4|0|20190628|final20190628v1
2018|2m|24671|9|COLEGIO LA ABADIA|13|Región Metropolitana de Sant|131|SANTIAGO|13113|La Reina|4|3|5|1|22|22|22|262|316|275|-20|-7|-4|-17|-14|-15|-1|0|0|-1|-1|-1|||||||36.4|40.9|22.7|18.2|22.7|59.1|0|20190628|final20190628v1
2018|2m|24675|1|COLEGIO SAN MANUEL|13|Región Metropolitana de Sant|135|MELIPILLA|13501|Melipilla|3|2|3|1|30|31|31|276|277|259|15|8|-9|17|-4|4|0|0|0|1|0|0|||||||16.7|53.3|30|25.8|54.8|19.4|0|20190628|final20190628v1
2018|2m|24678|6|COLEGIO LARRAIN|13|Región Metropolitana de Sant|131|SANTIAGO|13113|La Reina|4|3|5|1|19|19|20|216|246|224|-8|-2|-6|-63|-84|-66|0|0|0|-1|-1|-1|||||||68.4|31.6|0|52.6|42.1|5.3|0|20190628|final20190628v1
2018|2m|24685|9|COLEGIO PIAMARTA|13|Región Metropolitana de Sant|131|SANTIAGO|13106|Estación|3|2|3|1|291|293|311|233|252|231|3|5|6|-26|-29|-24|0|0|0|-1|-1|-1|||||||61.2|26.1|12.7|50.2|36.5|13.3|0|20190628|final20190628v1
2018|2m|24686|7|LICEO POLIVALENTE SANTIAGO DE COMPOSTELA|13|Región Metropolitana de Sant|134|MAIPO|13401|San Berna|3|2|2|1|160|163|168|213|216|204|-2|3|-3|-30|-34|-29|0|0|0|-1|-1|-1|||||||83.1|13.8|3.1|79.8|18.4|1.8|0|20190628|final20190628v1
2018|2m|24689|1|CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA|13|Región Metropolitana de Sant|131|SANTIAGO|13112|La Pintan|3|2|1|1|25|25|25|261|263|246|28|14|-6|33|35|27|1|0|0|1|1|1|||||||40|36|24|36|56|8|0|20190628|final20190628v1
2018|2m|24690|5|COLEGIO SANTIAGO EVANGELISTA|13|Región Metropolitana de Sant|131|SANTIAGO|13113|La Reina|4|3|5|1|17|18|18|273|302|276|5|-9|6|-6|-28|-14|0|0|0|0|-1|-1|||||||23.5|35.3|41.2|27.8|22.2|50|0|20190628|final20190628v1
2018|2m|24699|9|COLEGIO MAITENES|13|Región Metropolitana de Sant|135|MELIPILLA|13501|Melipilla|4|3|5|1|30|29|33|264|337|284|4|-7|-12|-15|7|-6|0|0|0|-1|0|0|||||||43.3|30|26.7|13.8|20.7|65.5|0|20190628|final20190628v1
2018|2m|24713|8|COLEGIO EL BOSQUE PROVINCIA CORDILLERA|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|4|1|56|55|57|279|332|291|4|7|19|10|29|21|0|0|1|1|1|1|||||||21.4|42.9|35.7|5.5|25.5|69.1|0|20190628|final20190628v1
2018|2m|24714|6|COLEGIO SANTO TOMAS|13|Región Metropolitana de Sant|131|SANTIAGO|13112|La Pintan|3|2|1|1|35|34|35|250|241|241|-10|-9|2|22|13|22|0|0|0|1|1|1|||||||60|25.7|14.3|61.8|26.5|11.8|0|20190628|final20190628v1
2018|2m|24715|4|COLEGIO CRISTOBAL COLON DE MELIPILLA|13|Región Metropolitana de Sant|135|MELIPILLA|13501|Melipilla|4|3|5|1|28|28|30|292|347|293|6|24|-15|13|17|3|0|1|0|1|1|0|||||||7.1|57.1|35.7|3.6|21.4|75|0|20190628|final20190628v1
2018|2m|24717|0|COLEGIO NUESTRA SENORA DE GUADALUPE|13|Región Metropolitana de Sant|131|SANTIAGO|13111|La Granja|3|2|2|1|38|36|39|282|299|280|4|5|11|39|49|47|0|0|0|1|1|1|||||||15.8|50|34.2|13.9|55.6|30.6|0|20190628|final20190628v1
2018|2m|24718|9|COLEGIO HUELQUEN MONTESSORI|13|Región Metropolitana de Sant|131|SANTIAGO|13115|Lo Barnec|4|3|5|1|20|18|20|254|244|245|27|-44|42|-25|-86|-45|1|-1|1|-1|-1|-1|||||||45|35|20|55.6|33.3|11.1|0|20190628|final20190628v1
2018|2m|24719|7|COLEGIO BUIN|13|Región Metropolitana de Sant|134|MAIPO|13402|Buin|4|3|5|1|16|17|18|295|359|301|16|27|-9|16|29|11|0|1|0|1|1|1|||||||6.3|43.8|50|5.9|5.9|88.2|0|20190628|final20190628v1
2018|2m|24721|9|COLEGIO LEONARDO DA VINCI DE LAS CONDES|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|1|1|3|1|26|27|30|294|320|257|6|12|-25|35|39|2|0|0|-1|1|1|0||||||3|15.4|30.8|53.8|18.5|11.1|70.4|0|20190628|final20190628v1
2018|2m|24725|1|COLEGIO JUGENDLAND SCHULE|13|Región Metropolitana de Sant|136|TALAGANTE|13601|Talagante|4|3|4|1|9|9|9|276|271|274|13|3|0|7|-32|4|0|0|0|0|-1|0||||||1|||||||0|20190628|final20190628v1
2018|2m|24730|8|COLEGIO ADVENTISTA SANTIAGO PONIENTE|13|Región Metropolitana de Sant|131|SANTIAGO|13117|Lo Prado|3|2|3|1|36|30|36|267|269|258|14|17|22|8|-12|3|0|1|1|0|-1|0|||||||38.9|30.6|30.6|33.3|50|16.7|0|20190628|final20190628v1
2018|2m|24733|2|COLEGIO SAN ANDRES DE COLINA|13|Región Metropolitana de Sant|133|CHACABUCO|13301|Colina|3|2|2|1|116|119|123|272|282|249|0|0|5|29|32|16|0|0|0|1|1|1|||||||24.1|48.3|27.6|28.6|46.2|25.2|0|20190628|final20190628v1
2018|2m|24751|0|COMPLEJO EDUC. EDUARDO CUEVAS VALDES|13|Región Metropolitana de Sant|131|SANTIAGO|13115|Lo Barnec|2|1|2|1|83|86|91|224|238|212|-19|-16|-6|-19|-12|-21|-1|-1|0|-1|-1|-1|||||||66.3|28.9|4.8|61.6|27.9|10.5|0|20190628|final20190628v1
2018|2m|24756|1|COLEGIO NAZARET DE LA FLORIDA|13|Región Metropolitana de Sant|131|SANTIAGO|13110|La Florid|3|2|3|1|76|76|77|272|268|251|26|-3|12|13|-13|-4|1|0|0|1|-1|0|||||||27.6|44.7|27.6|35.5|51.3|13.2|0|20190628|final20190628v1
2018|2m|24759|6|ESC.NUESTRA SENORA DEL CARMEN DE CURACAV|13|Región Metropolitana de Sant|135|MELIPILLA|13503|Curacaví|3|2|2|1|25|25|25|274|258|264|5|-18|-6|31|8|31|0|0|0|1|0|1|||||||16|60|24|40|48|12|0|20190628|final20190628v1
2018|2m|24761|8|SAN JUAN DE LAS CONDES|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|24|21|25|239|248|246|0|20|30|-40|-82|-44|0|0|1|-1|-1|-1||||3|3|3|70.8|16.7|12.5|52.4|33.3|14.3|0|20190628|final20190628v1
2018|2m|24762|6|COLEGIO SAINT MARY JOSEPH SCHOOL|13|Región Metropolitana de Sant|131|SANTIAGO|13118|Macul|4|3|5|1|21|21|21|287|344|275|-25|0|-36|8|14|-15|-1|0|-1|0|1|-1|||||||14.3|33.3|52.4|4.8|19|76.2|0|20190628|final20190628v1
2018|2m|24766|9|COLEGIO ALMENDRAL|13|Región Metropolitana de Sant|131|SANTIAGO|13110|La Florid|3|2|3|1|34|33|36|241|235|233|-12|-7|16|-18|-46|-22|0|0|0|-1|-1|-1|||||||55.9|32.4|11.8|69.7|27.3|3|0|20190628|final20190628v1
2018|2m|24767|7|COLEGIO EL SEMBRADOR ANEXO 2|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|3|1|111|112|117|263|273|260|7|-22|8|4|-8|5|0|-1|0|0|-1|1|||||||40.5|38.7|20.7|32.1|52.7|15.2|0|20190628|final20190628v1
2018|2m|24769|3|COLEGIO SAN ISAAC JOGUES|13|Región Metropolitana de Sant|131|SANTIAGO|13125|Quilicura|3|2|2|1|40|39|40|237|278|243|-24|-4|27|-6|28|10|-1|0|1|0|1|1|||||||67.5|22.5|10|28.2|43.6|28.2|0|20190628|final20190628v1
2018|2m|24783|9|COLONIAL DE PIRQUE|13|Región Metropolitana de Sant|132|CORDILLERA|13202|Pirque|4|3|5|1|11|12|13|284|311|231|-7|-21|-42|5|-19|-59|0|0|-1|0|-1|-1|||||||18.2|36.4|45.5|8.3|58.3|33.3|0|20190628|final20190628v1
2018|2m|24789|8|COLEGIO MONTEVERDE ANEXO|13|Región Metropolitana de Sant|131|SANTIAGO|13122|Peñalolén|3|2|2|1|106|99|108|254|292|251|1|-3|2|11|42|18|0|0|0|1|1|1|||||||46.2|39.6|14.2|21.2|51.5|27.3|0|20190628|final20190628v1
2018|2m|24790|1|COLEGIO EL PRADO|13|Región Metropolitana de Sant|131|SANTIAGO|13124|Pudahuel|3|2|3|1|29|32|32|243|233|216|7|-16|7|-16|-48|-39|0|0|0|-1|-1|-1|||||||55.2|27.6|17.2|65.6|31.3|3.1|0|20190628|final20190628v1
2018|2m|24795|2|COLEGIO EMAUS|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|14|12|14|233|249|234|-19|-2|12|-46|-81|-56|0|0|0|-1|-1|-1|||||||71.4|14.3|14.3|58.3|33.3|8.3|0|20190628|final20190628v1
2018|2m|24798|7|COLEGIO SANTA MARIA DE LO CANAS|13|Región Metropolitana de Sant|131|SANTIAGO|13110|La Florid|4|3|5|1|27|24|29|276|292|282|-2|-27|0|-3|-38|-8|0|-1|0|0|-1|0||||||3|33.3|29.6|37|20.8|50|29.2|0|20190628|final20190628v1
2018|2m|24800|2|COLEGIO FLORIDA HIGH SCHOOL|13|Región Metropolitana de Sant|131|SANTIAGO|13110|La Florid|3|2|4|1|25|26|28|263|278|263|46|38|30|-6|-25|-7|1|1|1|0|-1|0|||||||32|48|20|19.2|69.2|11.5|0|20190628|final20190628v1
2018|2m|24801|0|COLEGIO HENRY FAYOL|13|Región Metropolitana de Sant|131|SANTIAGO|13120|Ñuñoa|4|3|5|1|10|13|14|257|268|259|7|11|21|-22|-62|-31|0|0|1|-1|-1|-1|||||||50|40|10|38.5|46.2|15.4|0|20190628|final20190628v1
2018|2m|24812|6|COLEGIO POLIV. SAN JOSE DE RENCA|13|Región Metropolitana de Sant|131|SANTIAGO|13128|Renca|3|2|2|1|58|58|59|242|262|231|-8|5|-16|-1|12|-2|0|0|-1|0|1|0|||||||60.3|24.1|15.5|39.7|41.4|19|0|20190628|final20190628v1
2018|2m|24826|6|COLEGIO NUESTRA SENORA DEL LORETO|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|44|51|53|278|324|273|30|3|-11|-1|-6|-17|1|0|0|0|0|-1|||||||20.5|50|29.5|13.7|25.5|60.8|0|20190628|final20190628v1
2018|2m|24828|2|LICEO POLITEC.PARTIC.EL SENOR DE RENCA|13|Región Metropolitana de Sant|131|SANTIAGO|13128|Renca|3|2|1|1|107|114|115|247|228|229|3|-6|18|19|0|10|0|0|1|1|0|1|||||||50.5|39.3|10.3|73.7|25.4|0.9|0|20190628|final20190628v1
2018|2m|24836|3|COLEGIO SAN ISIDRO|13|Región Metropolitana de Sant|134|MAIPO|13402|Buin|4|3|5|1|42|46|46|300|395|312|4|36|-13|21|65|22|0|1|-1|1|1|1|||||||7.1|33.3|59.5|0|6.5|93.5|0|20190628|final20190628v1
2018|2m|24842|8|COLEGIO LA FONTAINE|13|Región Metropolitana de Sant|131|SANTIAGO|13120|Ñuñoa|4|3|5|1|14|16|16|283|328|289|55|57|-10|4|-2|-1|1|1|0|0|0|0|||||||0|78.6|21.4|12.5|31.3|56.3|0|20190628|final20190628v1
2018|2m|24843|6|COLEGIO POLIV. SAN LUIS BELTRAN|13|Región Metropolitana de Sant|131|SANTIAGO|13124|Pudahuel|3|2|2|1|55|55|59|241|235|233|4|-24|13|-2|-15|0|0|-1|0|0|-1|0|||||||60|25.5|14.5|67.3|32.7|0|0|20190628|final20190628v1
2018|2m|24864|9|COLEGIO SAN CRISTOBAL DE LAS CASAS|13|Región Metropolitana de Sant|131|SANTIAGO|13110|La Florid|3|2|3|1|55|57|63|239|240|227|21|8|5|-20|-41|-28|1|0|0|-1|-1|-1|||||||63.6|23.6|12.7|54.4|36.8|8.8|0|20190628|final20190628v1
2018|2m|24873|8|COLEGIO  EPULLAY|13|Región Metropolitana de Sant|131|SANTIAGO|13122|Peñalolén|4|3|5|1|43|46|46|277|324|285|20|19|7|-2|-6|-5|1|1|0|0|0|0|||||||20.9|44.2|34.9|6.5|39.1|54.3|0|20190628|final20190628v1
2018|2m|24874|6|COLEGIO SAN BARTOLOME DE NOS|13|Región Metropolitana de Sant|134|MAIPO|13403|Calera De|4|3|5|2|12|12|12|270|277|273|49|27|34|-9|-53|-17|1|1|1|0|-1|-1|||||||33.3|33.3|33.3|41.7|41.7|16.7|0|20190628|final20190628v1
2018|2m|24878|9|CENTRO EDUCACIONAL FERNANDO DE ARAGON|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|2|1|182|201|219|245|250|227|19|1|-2|2|0|-6|1|0|0|0|0|-1|||||||57.7|28|14.3|49.3|43.3|7.5|0|20190628|final20190628v1
2018|2m|24884|3|COLEGIO ALCAZAR DE LAS CONDES|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|87|82|88|269|313|291|-20|-8|0|-10|-17|1|-1|0|0|-1|-1|0||||||3|32.2|36.8|31|17.1|29.3|53.7|0|20190628|final20190628v1
2018|2m|24885|1|COLEGIO KING SCHOOL CORDILLERA|13|Región Metropolitana de Sant|131|SANTIAGO|13112|La Pintan|3|2|1|1|131|131|137|228|232|218|-7|-2|-1|0|4|-1|0|0|0|0|0|0|||||||67.9|26|6.1|66.4|30.5|3.1|0|20190628|final20190628v1
2018|2m|24889|4|LICEO MONSENOR ENRIQUE ALVEAR|13|Región Metropolitana de Sant|131|SANTIAGO|13124|Pudahuel|6|4|2|1|54|58|62|217|206|214|-18|-23|-4|-26|-44|-19|-1|-1|0|-1|-1|-1|||||||75.9|22.2|1.9|84.5|12.1|3.4|0|20190628|final20190628v1
2018|2m|24892|4|COLEGIO POLIVALENTE ARAUCARIA|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|2|1|15|14|18|234|219|239|-5|12|45|-9|-31|6|0|0|1|0|-1|0|||||||73.3|20|6.7|92.9|7.1|0|0|20190628|final20190628v1
2018|2m|24894|0|COLEGIO ARAUCARIA CORDILLERA|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|3|1|43|42|43|268|260|255|18|7|-4|9|-21|0|1|0|0|1|-1|0|||||||32.6|46.5|20.9|45.2|40.5|14.3|0|20190628|final20190628v1
2018|2m|24897|5|COLEGIO FARMLAND SCHOOL|13|Región Metropolitana de Sant|135|MELIPILLA|13503|Curacaví|4|3|5|1|14|12|15|245|266|262|-29|-14|-6|-34|-64|-28|-1|0|0|-1|-1|-1|||||||42.9|42.9|14.3|50|25|25|0|20190628|final20190628v1
2018|2m|24898|3|COLEGIO SAN FRANCISCO MISIONERO|13|Región Metropolitana de Sant|131|SANTIAGO|13119|Maipú|3|2|3|1|47|45|48|251|273|246|-24|-13|10|-8|-8|-9|-1|0|0|-1|0|-1|||||||42.6|40.4|17|33.3|51.1|15.6|0|20190628|final20190628v1
2018|2m|24907|6|COLEGIO ALMENAR DE PIRQUE|13|Región Metropolitana de Sant|132|CORDILLERA|13202|Pirque|4|3|5|1|18|17|18|272|295|274|4|-5|9|-7|-35|-16|0|0|0|0|-1|-1|||||||38.9|22.2|38.9|23.5|35.3|41.2|0|20190628|final20190628v1
2018|2m|24908|4|COLEGIO PEDRO DE VALDIVIA LAS CONDES|13|Región Metropolitana de Sant|131|SANTIAGO|13114|Las Conde|4|3|5|1|37|35|42|268|317|283|-18|-18|-28|-11|-13|-7|-1|-1|-1|-1|-1|-1|||||||32.4|37.8|29.7|14.3|25.7|60|0|20190628|final20190628v1
2018|2m|24912|2|COLEGIO SANTA MONICA DE MELIPILLA|13|Región Metropolitana de Sant|135|MELIPILLA|13501|Melipilla|4|3|4|1|31|31|31|267|319|283|-22|9|3|-2|16|13|-1|0|0|0|1|1|||||||35.5|35.5|29|19.4|25.8|54.8|0|20190628|final20190628v1
2018|2m|24913|0|COLEGIO NUESTRA SENORA DE LA MERCED|13|Región Metropolitana de Sant|135|MELIPILLA|13501|Melipilla|3|2|2|1|23|23|23|277|294|256|-1|4|20|34|44|23|0|0|1|1|1|1|||||||26.1|30.4|43.5|13|60.9|26.1|0|20190628|final20190628v1
2018|2m|24927|0|COLEGIO SAN  ANSELMO|13|Región Metropolitana de Sant|133|CHACABUCO|13301|Colina|4|3|5|1|108|112|113|273|361|290|-27|7|-20|-6|31|0|-1|0|-1|-1|1|0|||||||31.5|31.5|37|2.7|15.2|82.1|0|20190628|final20190628v1
2018|2m|24935|1|COLEGIO POLIV. SIEMBRA|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|1|1|30|30|31|228|218|216|-9|-8|-4|0|-10|-3|0|0|0|0|0|0|||||||73.3|23.3|3.3|86.7|13.3|0|0|20190628|final20190628v1
2018|2m|24944|0|COLEGIO NUESTRA SEÑORA DEL CAMINO|13|Región Metropolitana de Sant|131|SANTIAGO|13113|La Reina|4|3|5|1|13|12|13|262|296|271|-25|-23|0|-17|-34|-19|-1|-1|0|-1|-1|-1||||||1|30.8|30.8|38.5|8.3|75|16.7|0|20190628|final20190628v1
2018|2m|24945|9|COLEGIO DESIREE|13|Región Metropolitana de Sant|133|CHACABUCO|13301|Colina|3|2|2|1|163|162|170|261|252|239|16|-17|1|18|2|6|1|-1|0|1|0|1|||||||38.7|35|26.4|51.2|39.5|9.3|0|20190628|final20190628v1
2018|2m|24946|7|COLEGIO JORGE HUNEEUS ZEGERS|13|Región Metropolitana de Sant|131|SANTIAGO|13112|La Pintan|3|2|2|1|162|165|180|227|230|218|-20|-25|-3|-16|-20|-15|-1|-1|0|-1|-1|-1|||||||68.5|26.5|4.9|70.9|27.3|1.8|0|20190628|final20190628v1
2018|2m|24956|4|COLEGIO TECNICO PROFESIONAL NOCEDAL|13|Región Metropolitana de Sant|131|SANTIAGO|13112|La Pintan|3|2|2|1|49|48|49|254|335|276|-25|-17|-14|11|85|43|-1|-1|-1|1|1|1|||||||51|26.5|22.4|12.5|27.1|60.4|0|20190628|final20190628v1
2018|2m|24963|7|ESCUELA BAS. PART. DE SANTA MARIA|13|Región Metropolitana de Sant|136|TALAGANTE|13602|El Monte|3|2|1|2|29|28|29|228|237|235|-10|-3|7|0|9|16|0|0|0|0|0|1|||||||69|24.1|6.9|57.1|35.7|7.1|0|20190628|final20190628v1
2018|2m|24966|1|COLEGIO SAN FELIPE|13|Región Metropolitana de Sant|131|SANTIAGO|13124|Pudahuel|3|2|3|1|25|28|28|253|225|232|50|-1|-5|-6|-56|-23|1|0|0|0|-1|-1|||||||56|32|12|75|25|0|0|20190628|final20190628v1
2018|2m|24971|8|COLEGIO EL ENCUENTRO|13|Región Metropolitana de Sant|131|SANTIAGO|13122|Peñalolén|4|3|5|1|20|19|21|221|217|224|-35|-36|-25|-58|-113|-66|-1|-1|-1|-1|-1|-1|||||||75|20|5|78.9|15.8|5.3|0|20190628|final20190628v1
2018|2m|24976|9|COLEGIO SAN FELIPE DIACONO|13|Región Metropolitana de Sant|134|MAIPO|13403|Calera De|4|3|5|1|47|47|50|268|330|302|-4|-15|-23|-11|0|12|0|-1|-1|-1|0|1|||||||34|29.8|36.2|10.6|14.9|74.5|0|20190628|final20190628v1
2018|2m|24977|7|COLEGIO MAYOR TOBALABA|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|4|3|5|1|63|65|66|287|343|295|7|24|8|8|13|5|0|1|0|1|1|1|||||||12.7|44.4|42.9|1.5|26.2|72.3|0|20190628|final20190628v1
2018|2m|24978|5|COLEGIO PART.POLITECNICO EYZAGUIRRE|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|1|1|215|217|227|235|253|234|3|-9|3|7|25|15|0|0|0|1|1|1|||||||65.6|27|7.4|55.8|29.5|14.7|0|20190628|final20190628v1
2018|2m|24979|3|COLEGIO LOS ALERCES|13|Región Metropolitana de Sant|131|SANTIAGO|13115|Lo Barnec|4|3|5|1|56|56|57|294|353|300|-22|-13|1|15|23|10|-1|-1|0|1|1|1|||||||12.5|37.5|50|0|23.2|76.8|0|20190628|final20190628v1
2018|2m|24985|8|COLEGIO KENDAL ENGLISH SCHOOL ANEXO|13|Región Metropolitana de Sant|131|SANTIAGO|13123|Providenc|4|3|5|1|14|13|14|308|339|306|18|3|-1|29|9|16|0|0|0|1|0|1|||||||7.1|14.3|78.6|0|46.2|53.8|0|20190628|final20190628v1
2018|2m|24986|6|COLEGIO CENTENARIO|13|Región Metropolitana de Sant|131|SANTIAGO|13119|Maipú|4|3|5|1|40|36|42|235|281|244|-41|-22|-18|-44|-49|-46|-1|-1|-1|-1|-1|-1|||||||62.5|27.5|10|25|58.3|16.7|0|20190628|final20190628v1
2018|2m|24988|2|COLEGIO ALMENAR DEL MAIPO|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|4|3|5|1|48|50|54|282|293|281|-4|-15|-8|3|-37|-9|0|-1|0|0|-1|-1|||||||22.9|43.8|33.3|22|50|28|0|20190628|final20190628v1
2018|2m|24995|5|COLEGIO SAN FERNANDO DE PUENTE ALTO|13|Región Metropolitana de Sant|132|CORDILLERA|13201|Puente Al|3|2|3|1|29|27|29|264|246|238|-5|-20|-7|5|-35|-17|0|-1|0|0|-1|-1|||||||34.5|37.9|27.6|51.9|40.7|7.4|0|20190628|final20190628v1
2018|2m|25001|5|COLEGIO GREENLAND SCHOOL|13|Región Metropolitana de Sant|131|SANTIAGO|13106|Estación|4|3|5|1|83|84|84|295|365|312|-8|6|6|16|35|22|0|0|0|1|1|1|||||||8.4|33.7|57.8|1.2|15.5|83.3|0|20190628|final20190628v1
